Project Name,Project URL,Commit Hash,Number of commits,Number of contributors,Number of Python files,Number of IPynb files,Number of lines of pure Python,Number of lines of IPynb Python,Has requirements.txt file,Total Pylint messages,convention,refactor,warning,error,fatal,import-pandas,import-numpy,import-pyplot,import-sklearn,import-tensorflow,import-pytorch,unnecessary-iteration-pandas,dataframe-iteration-modification-pandas,unnecessary-iteration-tensorflow,nan-numpy,chain-indexing-pandas,datatype-pandas,column-selection-pandas,merge-parameter-pandas,inplace-pandas,dataframe-conversion-pandas,scaler-missing-scikitlearn,hyperparameters-scikitlearn,hyperparameters-tensorflow,hyperparameters-pytorch,memory-release-tensorflow,deterministic-pytorch,randomness-control-numpy,randomness-control-scikitlearn,randomness-control-tensorflow,randomness-control-pytorch,randomness-control-dataloader-pytorch,missing-mask-tensorflow,missing-mask-pytorch,tensor-array-tensorflow,forward-pytorch,gradient-clear-pytorch,pipeline-not-used-scikitlearn,dependent-threshold-scikitlearn,dependent-threshold-tensorflow,dependent-thrld-pytorch
ashishpatel26_bird-eye-view-of-two-sigma-nn-approach,,no git,0,0,2,0,953,0,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdmahmudferdous_house-prices-advanced-regression-techniques,,no git,0,0,2,0,432,0,FALSE,10,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
philschmidt_quora-eda-model-selection-roc-pr-plots,,no git,0,0,2,0,679,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kabure_extensive-eda-and-modeling-xgb-hyperopt,,no git,0,0,2,0,1606,0,FALSE,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
destefanim_mnist,,no git,0,0,2,0,188,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omarelgabry_a-journey-through-titanic,,no git,0,0,2,0,392,0,FALSE,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sudalairajkumar_simple-exploration-notebook-kiva,,no git,0,0,2,0,404,0,FALSE,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ash316_ml-from-scratch-with-iris,,no git,0,0,2,0,396,0,FALSE,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
shahules_basic-eda-cleaning-and-glove,,no git,0,0,2,0,576,0,FALSE,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
kashnitsky_vowpal-wabbit-tutorial-blazingly-fast-learning,,no git,0,0,2,0,1152,0,FALSE,13,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sineadli_kickstarter-modeling,,no git,0,0,2,0,230,0,FALSE,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dvasyukova_a-linear-model-on-apps-and-labels,,no git,0,0,2,0,278,0,FALSE,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dborkan_benchmark-kernel,,no git,0,0,2,0,308,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dansbecker_random-forests,,no git,0,0,2,0,70,0,FALSE,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qitvision_a-complete-ml-pipeline-fast-ai,,no git,0,0,2,0,1039,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arthurtok_decision-boundaries-visualised-via-python-plotly,,no git,0,0,2,0,593,0,FALSE,16,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0
shivamburnwal_classification-using-keras,,no git,0,0,2,0,156,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iafoss_hypercolumns-pneumothorax-fastai-0-831-lb,,no git,0,0,2,0,477,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abhinand05_bert-for-humans-tutorial-baseline-version-2,,no git,0,0,2,0,536,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gsdeepakkumar_now-stream-min-ing-on-netflix,,no git,0,0,2,0,453,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kanncaa1_feature-selection-and-data-visualization,,no git,0,0,2,0,528,0,FALSE,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jannen_reaching-0-7-fork-from-bilstm-attention-kfold,,no git,0,0,2,0,1043,0,FALSE,14,1,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
narasimhakuchimanchi_ion-switching,,no git,0,0,2,0,244,0,FALSE,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
go1dfish_clear-mask-visualization-and-simple-eda,,no git,0,0,2,0,349,0,FALSE,6,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colinmorris_working-with-external-libraries,,no git,0,0,2,0,332,0,FALSE,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdabakoglu_heart-disease-classifications-machine-learning,,no git,0,0,2,0,605,0,FALSE,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sukanthen_cnn-vs-rnns-for-sequence-completion,,no git,0,0,2,0,152,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neelkudu28_covid-19-visualizations-predictions-forecasting,,no git,0,0,2,0,1955,0,FALSE,9,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
meaninglesslives_unet-with-efficientnet-encoder-in-keras,,no git,0,0,2,0,942,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kanncaa1_tutorial-pca-intuition-and-image-completion,,no git,0,0,2,0,204,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paulorenatocastro_housing-prices-proj-01,,no git,0,0,2,0,333,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inversion_santa-s-2019-starter-notebook,,no git,0,0,2,0,177,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexisbcook_data-leakage,,no git,0,0,2,0,159,0,FALSE,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rtatman_careercon-intro-to-apis,,no git,0,0,2,0,166,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anokas_time-travel-eda,,no git,0,0,2,0,149,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bethanyconnolly_does-the-best-team-win,,no git,0,0,2,0,550,0,FALSE,10,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christofhenkel_how-to-preprocessing-when-using-embeddings,,no git,0,0,2,0,301,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdeotte_how-to-choose-cnn-architecture-mnist,,no git,0,0,2,0,527,0,FALSE,11,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
abhishek_bert-base-uncased-using-pytorch,,no git,0,0,2,0,635,0,FALSE,9,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
shahules_tackle-with-label-smoothing-proved,,no git,0,0,2,0,285,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nadintamer_titanic-survival-predictions-beginner,,no git,0,0,2,0,651,0,FALSE,12,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justjun0321_way-to-google-get-a-job-in-goggle-word-cloud,,no git,0,0,2,0,980,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdeotte_dog-memorizer-gan,,no git,0,0,2,0,624,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
szelee_a-real-disaster-leaked-label,,no git,0,0,2,0,54,0,FALSE,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arturkiulian_coronawhy-org-team-980-people-join-slack,,no git,0,0,2,0,1198,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dansbecker_xgboost,,no git,0,0,2,0,137,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dansbecker_learn-machine-learning,,no git,0,0,2,0,40,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sudalairajkumar_simple-exploration-notebook-2-connect,,no git,0,0,2,0,385,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anokas_kuzushiji-visualisation,,no git,0,0,2,0,123,0,FALSE,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jesucristo_fraud-complete-eda,,no git,0,0,2,0,1388,0,FALSE,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
karanjakhar_facial-keypoint-detection,,no git,0,0,2,0,333,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colinmorris_loops-and-list-comprehensions,,no git,0,0,2,0,198,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zengm71_panda-train,,no git,0,0,2,0,314,0,FALSE,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
nxrprime_thoughts-on-creating-a-good-nn-model,,no git,0,0,2,0,135,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artgor_eda-on-basic-data-and-lgb-in-progress,,no git,0,0,2,0,609,0,FALSE,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
humananalog_keras-generator-for-reading-directly-from-bson,,no git,0,0,2,0,577,0,FALSE,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atul893_kernel-test,,no git,0,0,2,0,49,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gopisaran_indepth-eda-entire-talkingdata-dataset,,no git,0,0,2,0,165,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shujian_different-embeddings-with-attention-fork-fork,,no git,0,0,2,0,514,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
szamil_where-is-my-output-file,,no git,0,0,2,0,57,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ekhtiar_eda-find-me-in-the-clouds,,no git,0,0,2,0,402,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yag320_list-of-fake-samples-and-public-private-lb-split,,no git,0,0,2,0,113,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kabure_insightful-eda-modeling-lgbm-hyperopt,,no git,0,0,2,0,1096,0,FALSE,12,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mindcool_unrolling-of-helices-outliers-removal,,no git,0,0,2,0,359,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selfishgene_yellow-cabs-tell-the-story-of-new-york-city,,no git,0,0,2,0,612,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yekenot_simple-stacker-lb-0-284,,no git,0,0,2,0,215,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artgor_feature-selection-model-interpretation-and-more,,no git,0,0,2,0,650,0,FALSE,15,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mjbahmani_santander-ml-explainability,,no git,0,0,2,0,925,0,FALSE,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kausikn_plant-pathology-notebook,,no git,0,0,2,0,378,0,FALSE,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xhlulu_severstal-simple-keras-u-net-boilerplate,,no git,0,0,2,0,474,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nanomathias_distribution-of-test-vs-training-data,,no git,0,0,2,0,446,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jbfarrar_exploratory-data-analysis-and-example-generation,,no git,0,0,2,0,1062,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
konstantinmasich_titanic-0-82-0-83,,no git,0,0,2,0,367,0,FALSE,8,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
codename007_start-from-here-quest-complete-eda-fe,,no git,0,0,2,0,700,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thebrownviking20_intermediate-visualization-tutorial-using-plotly,,no git,0,0,2,0,763,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elloaguedes_panorama-do-covid-19-no-brasil,,no git,0,0,2,0,1771,0,FALSE,26,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raddar_towards-de-anonymizing-the-data-some-insights,,no git,0,0,2,0,175,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kneroma_m5-first-public-notebook-under-0-50,,no git,0,0,2,0,317,0,FALSE,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patrick0302_locate-cities-according-weather-temperature,,no git,0,0,2,0,134,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamesmcguigan_reading-parquet-files-ram-cpu-optimization,,no git,0,0,2,0,435,0,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allunia_rsna-ih-detection-eda,,no git,0,0,2,0,646,0,FALSE,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shivamb_data-science-glossary-on-kaggle,,no git,0,0,2,0,962,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shivamb_tf-idf-with-ovr-svm-what-s-cooking,,no git,0,0,2,0,44,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
btesch_ncaa-at-large-selection-and-seeding-automation,,no git,0,0,2,0,843,0,FALSE,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
todnewman_keras-neural-net-for-champs,,no git,0,0,2,0,506,0,FALSE,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arthurtok_interactive-intro-to-dimensionality-reduction,,no git,0,0,2,0,560,0,FALSE,7,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
kashnitsky_topic-7-unsupervised-learning-pca-and-clustering,,no git,0,0,2,0,570,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaborfodor_seedlings-pretrained-keras-models,,no git,0,0,2,0,304,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kanikadhanjal_credit-card-fraud-detection-using-dnn,,no git,0,0,2,0,202,0,FALSE,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
residentmario_summary-functions-and-maps,,no git,0,0,2,0,145,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdeotte_3-clusters-per-class-0-975,,no git,0,0,2,0,384,0,FALSE,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
cdeotte_rapids-knn-30-seconds-0-938,,no git,0,0,2,0,258,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parulpandey_10-simple-hacks-to-speed-up-your-data-analysis,,no git,0,0,2,0,342,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spaghettiidawg666_housing-prices,,no git,0,0,2,0,507,0,FALSE,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aleksandrdremov_baseline,,no git,0,0,2,0,225,0,FALSE,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shizhewu_cee69005-double-quarter-pounder-model-training,,no git,0,0,2,0,105,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seshadrikolluri_understanding-the-problem-and-some-sample-paths,,no git,0,0,2,0,314,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meaninglesslives_simple-neural-net-for-time-series-classification,,no git,0,0,2,0,432,0,FALSE,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexisbcook_bar-charts-and-heatmaps,,no git,0,0,2,0,142,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimjihoo_ds4c-what-is-this-dataset-detailed-description,,no git,0,0,2,0,359,0,FALSE,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcovasquez_basic-eda-data-visualization,,no git,0,0,2,0,404,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kanncaa1_dangerous-bites,,no git,0,0,2,0,301,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVxTz_keras-bidirectional-lstm-baseline-lb-0-069,,no git,0,0,2,0,86,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sudalairajkumar_simple-exploration-notebook-zillow-prize,,no git,0,0,2,0,518,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vincentlugat_ieee-lgb-bayesian-opt,,no git,0,0,2,0,536,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iafoss_similarity-densenet121-0-805lb-kernel-time-limit,,no git,0,0,2,0,859,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
