Project Name,Project URL,Commit Hash,Number of commits,Number of contributors,Number of Python files,Number of IPynb files,Number of lines of pure Python,Number of lines of IPynb Python,Has requirements.txt file,Total Pylint messages,convention,refactor,warning,error,fatal,import-pandas,import-numpy,import-pyplot,import-sklearn,import-tensorflow,import-pytorch,unnecessary-iteration-pandas,dataframe-iteration-modification-pandas,unnecessary-iteration-tensorflow,nan-numpy,chain-indexing-pandas,datatype-pandas,column-selection-pandas,merge-parameter-pandas,inplace-pandas,dataframe-conversion-pandas,scaler-missing-scikitlearn,hyperparameters-scikitlearn,hyperparameters-tensorflow,hyperparameters-pytorch,memory-release-tensorflow,deterministic-pytorch,randomness-control-numpy,randomness-control-scikitlearn,randomness-control-tensorflow,randomness-control-pytorch,randomness-control-dataloader-pytorch,missing-mask-tensorflow,missing-mask-pytorch,tensor-array-tensorflow,forward-pytorch,gradient-clear-pytorch,pipeline-not-used-scikitlearn,dependent-threshold-scikitlearn,dependent-threshold-tensorflow,dependent-thrld-pytorch
jhotor_eda-of-dataset,,no git,0,0,2,0,174,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satoshidatamoto_jpx-purgedgrouptimeseries-cv-transformer,,no git,0,0,2,0,868,0,FALSE,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
hortonhearsafoo_fast-ai-v3-lesson-7-superres-imagenet,,no git,0,0,2,0,237,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahmedgamal12_eda-amazon-books,,no git,0,0,2,0,197,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harshul23_tps-may-22-eda-interactions-fe-nn-99-5,,no git,0,0,2,0,332,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
eightbarren_20184203-kmeans,,no git,0,0,2,0,146,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alishaangdembe_titanic,,no git,0,0,2,0,283,0,FALSE,11,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
phanttan_cross-validation-in-sklearn,,no git,0,0,2,0,264,0,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
muhammedtausif_eda-of-most-200-wickets-taker-in-test-cricket,,no git,0,0,2,0,71,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
alekseinedolivko_mds-misis-dl-car-classification,,no git,0,0,2,0,490,0,FALSE,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
splcher_starter-anime-face-dataset,,no git,0,0,2,0,402,0,FALSE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
csuazo_clustering,,no git,0,0,2,0,621,0,FALSE,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
taerdreat_pytorch-version,,no git,0,0,2,0,1780,0,FALSE,15,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,9,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ttahara_fsq-lm-self-match-only-baseline,,no git,0,0,2,0,191,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shruthimshruthim_google-scrapped-image,,no git,0,0,2,0,183,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mahmoudftolba_a-detailed-regression-eda-for-beginners,,no git,0,0,2,0,672,0,FALSE,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ravi20076_tpsapr22-lgbm-lstm,,no git,0,0,2,0,734,0,FALSE,9,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sasumwen_titanic,,no git,0,0,2,0,94,0,FALSE,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
satoshidatamoto_a-guide-to-using-neural-nets-for-timeseries,,no git,0,0,2,0,656,0,FALSE,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
sarabhian_optuna-tunning,,no git,0,0,2,0,434,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jkstarc_h-m-camel-uv,,no git,0,0,2,0,348,0,FALSE,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistrysunny_19bce131-stackautoencoder,,no git,0,0,2,0,101,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raymonddashwu_mineral-classifier,,no git,0,0,2,0,148,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karladriandeguzman_99-9-rice-image-classification-using-cnn-in-tf,,no git,0,0,2,0,445,0,FALSE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ruixinsoft_convert-to-input-data-accepted-by-torch,,no git,0,0,2,0,169,0,FALSE,10,7,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
zhixx018_lgbm-aggressive-fe-trial-0423,,no git,0,0,2,0,88,0,FALSE,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
uthamkanth_tpsmay2022-basic-eda-with-data-visualization,,no git,0,0,2,0,202,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ishan2851_world-happiness-report-2022,,no git,0,0,2,0,698,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mpwolke_visualkeras-dl,,no git,0,0,2,0,411,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hakansaritas_salary-prediction-with-mach-learning-hitters-csv,,no git,0,0,2,0,1180,0,FALSE,19,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
eigenvalue42_fitbit-vs-apple-watch-classifying-activity,,no git,0,0,2,0,945,0,FALSE,17,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aayush349_irs-p9-19bce245,,no git,0,0,2,0,111,0,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
abhishek123maurya_no-ml-baseline-solution-using-eda,,no git,0,0,2,0,116,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foolishboi_gsdc22-eda-mapping,,no git,0,0,2,0,185,0,FALSE,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abalakinigor_ai-solution,,no git,0,0,2,0,769,0,FALSE,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rhythmcam_textutil-basic-tfidfvectorizer-usage,,no git,0,0,2,0,122,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selahattinsanli_titanic-80-accuracy,,no git,0,0,2,0,1206,0,FALSE,12,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
foolishboi_tps-may22-xgb-baseline,,no git,0,0,2,0,134,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ohmeow_is-it-a-marvel-character,,no git,0,0,2,0,414,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taskeenmerchant_titanic-survival-predictions,,no git,0,0,2,0,446,0,FALSE,12,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kumapo_validation-strategy-stratified-group-k-fold,,no git,0,0,2,0,46,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nealhams_lb-0-0238-h-m-ensembling-how-to-get-bronze,,no git,0,0,2,0,120,0,FALSE,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aneridalwadi_fast-scalable-graph-processing-using-apache-spark,,no git,0,0,2,0,200,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spsayakpaul_2017-passout-data-analysis,,no git,0,0,2,0,645,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
akshatjaggi_eda-regression-on-medical-personal-cost-dataset,,no git,0,0,2,0,529,0,FALSE,16,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0
shreyasgangopadhyay_titanic-dataset-predictions-81-accuracy,,no git,0,0,2,0,439,0,FALSE,8,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shitian007_starter-common-voice-5ac3d62d-e,,no git,0,0,2,0,239,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
willyankoeswara_predict-insurance-charges-with-linear-regression,,no git,0,0,2,0,135,0,FALSE,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
paramaggarwal_fashion-product-images-classifier,,no git,0,0,2,0,240,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
abhinandanreddy_house-prices-ensemble-of-7-algorithms,,no git,0,0,2,0,526,0,FALSE,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pedroazevedomartins_xgbregressor-car-price-prediction,,no git,0,0,2,0,467,0,FALSE,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
xiaohuivictorli_jpx-submission-demo,,no git,0,0,2,0,155,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadiaanzum_wild-blueberry-yield-prediction,,no git,0,0,2,0,280,0,FALSE,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hengwdai_amazon-book-price-h2o,,no git,0,0,2,0,140,0,FALSE,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bannourchaker_deep-learing-part2-bilstm-densenet-rnn-con6,,no git,0,0,2,0,1615,0,FALSE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shivamsri7_feature-engineering-smote-lgbm,,no git,0,0,2,0,424,0,FALSE,19,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ilyaryabov_pytorch-model-for-correcting-results-of-gsdc2,,no git,0,0,2,0,174,0,FALSE,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
andrewhagan_titanic-decisiontreeclassifier-gridsearchcv,,no git,0,0,2,0,272,0,FALSE,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mistrysunny_19bce131-withouttl,,no git,0,0,2,0,293,0,FALSE,7,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
arezoodahesh_per-ar-digit-recognition-simple-nn-keras-tuner,,no git,0,0,2,0,354,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
venkatkumar001_tf-embed-xgb-3,,no git,0,0,2,0,296,0,FALSE,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
rhythmcam_store-sales-merge-new-dataframe,,no git,0,0,2,0,182,0,FALSE,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeffatennis_starter-cyber-security-breaches-data-dc99ad12-a,,no git,0,0,2,0,149,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
superrajdoor_fake-news-detection-with-lstm-and-nlp-prorew1,,no git,0,0,2,0,527,0,FALSE,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gavisr_baseline-with-fast-automl-flaml,,no git,0,0,2,0,246,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruslanbredun_how-to-get-top-7-in-titanic-competitions,,no git,0,0,2,0,389,0,FALSE,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sasakitetsuya_star-wars-episode-calssification-by-inceptionv3,,no git,0,0,2,0,405,0,FALSE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
harvindarjunrai_predicting-house-prices-v1,,no git,0,0,2,0,1437,0,FALSE,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spitfire2nd_hidden-gems-what-makes-them-shine,,no git,0,0,2,0,413,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shravankoninti_baseline-catboost-prediction,,no git,0,0,2,0,209,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bastianbagas_starter-anime-recommendations-database-d0ac17ee-d,,no git,0,0,2,0,194,0,FALSE,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sawsanshakir_notebook-playground,,no git,0,0,2,0,237,0,FALSE,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
robikscube_starter-hourly-energy-consumption,,no git,0,0,2,0,169,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devidor_lecture-notes,,no git,0,0,2,0,91,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbmokin_btc-growth-forecasting-with-advanced-fe-for-ohlc,,no git,0,0,2,0,533,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackinalltrade_jack-siim-tensorflow2,,no git,0,0,2,0,315,0,FALSE,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
mcwema_imc-2022-kornia-loftr-score-plateau-0-726,,no git,0,0,2,0,183,0,FALSE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
nancyalaswad90_analysing-and-predicting-auy-stock,,no git,0,0,2,0,38,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpiosenka_pistachios-f1-score-99,,no git,0,0,2,0,412,0,FALSE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
dienhoa_inference-submission-music-genre,,no git,0,0,2,0,218,0,FALSE,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
jtrotman_f1-race-traces-2004,,no git,0,0,2,0,637,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jtrotman_f1-race-traces-2017,,no git,0,0,2,0,637,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gagandhami_titanic,,no git,0,0,2,0,493,0,FALSE,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harshitkmr_tps22-may-lgbm-beginners,,no git,0,0,2,0,171,0,FALSE,8,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
weirdblink_digit-recognizer,,no git,0,0,2,0,533,0,FALSE,10,1,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rhythmcam_util-get-unique-letter-count,,no git,0,0,2,0,67,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
luzhishen_holmes,,no git,0,0,2,0,163,0,FALSE,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tavoglc_worldwide-covid-19-peak-prediction,,no git,0,0,2,0,591,0,FALSE,19,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
yorepi7_eye-tracker-heatmap,,no git,0,0,2,0,38,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jocelynallen_starter-european-soccer-database-5bfba1ad-d,,no git,0,0,2,0,104,0,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bhavesh0124_basic-eda-with-insights-beginner,,no git,0,0,2,0,96,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
clemchris_gi-seg-pytorch-train-infer,,no git,0,0,2,0,867,0,FALSE,13,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
jhoward_saving-a-basic-fastai-model,,no git,0,0,2,0,67,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jhoward_jupyter-notebook-101,,no git,0,0,2,0,233,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeonghyunha_tps-may-2022-simple-eda-automl,,no git,0,0,2,0,154,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m1y7k8_tps-may-2022-eda-rfc-xgb,,no git,0,0,2,0,497,0,FALSE,11,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
divyamagwl_image-captioning,,no git,0,0,2,0,570,0,FALSE,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0
asifpervezpolok_simple-movie-recommendation-system,,no git,0,0,2,0,357,0,FALSE,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aayush349_practical8-irs-19bce245,,no git,0,0,2,0,115,0,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jiprud_tps-may22-xgb-baseline,,no git,0,0,2,0,92,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yardenzaki_eda-isral-international-football-records-1948-2020,,no git,0,0,2,0,340,0,FALSE,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
viji1609_h-m-basic-retrieval-model-tf-recommender,,no git,0,0,2,0,217,0,FALSE,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
qiqiu94_starter-student-alcohol-consumption-7b113f2a-7,,no git,0,0,2,0,192,0,FALSE,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hammad40241_google-search-analysis,,no git,0,0,2,0,119,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miguelgonzlezortiz_yt-regression-classification-clustering,,no git,0,0,2,0,1513,0,FALSE,34,1,10,23,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,13,3,6,2,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0
ritzig_exhaustive-eda-using-seaborn,,no git,0,0,2,0,403,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
